hour,day,month,dayofweek,load_lag_1,load_lag_24
7,18,7,0,39172.0,25309.0
8,18,7,0,41389.0,26021.0
9,18,7,0,41907.0,26514.0
10,18,7,0,42229.0,26399.0
11,18,7,0,41035.0,25180.0
12,18,7,0,40969.0,23806.0
13,18,7,0,41357.0,23941.0
14,18,7,0,41603.0,24416.0
15,18,7,0,41889.0,25480.0
16,18,7,0,41095.0,27030.0
17,18,7,0,40567.0,29015.0
18,18,7,0,40411.0,29987.0
19,18,7,0,39881.0,31090.0
20,18,7,0,39792.0,30008.0
21,18,7,0,37108.0,27601.0
22,18,7,0,33826.0,25575.0
23,18,7,0,30990.0,23972.0
0,19,7,1,29051.0,23098.0
1,19,7,1,27919.0,22983.0
2,19,7,1,27250.0,23255.0
3,19,7,1,27328.0,24548.0
4,19,7,1,28343.0,28153.0
5,19,7,1,31213.0,33811.0
6,19,7,1,36239.0,39172.0
7,19,7,1,41259.0,41389.0
8,19,7,1,43890.0,41907.0
9,19,7,1,44604.0,42229.0
10,19,7,1,45096.0,41035.0
11,19,7,1,43670.0,40969.0
12,19,7,1,42879.0,41357.0
13,19,7,1,43556.0,41603.0
14,19,7,1,44307.0,41889.0
15,19,7,1,44798.0,41095.0
16,19,7,1,42818.0,40567.0
17,19,7,1,43120.0,40411.0
18,19,7,1,42784.0,39881.0
19,19,7,1,41230.0,39792.0
20,19,7,1,42011.0,37108.0
21,19,7,1,39113.0,33826.0
22,19,7,1,32180.0,30990.0
23,19,7,1,32901.0,29051.0
0,20,7,2,30958.0,27919.0
1,20,7,2,29543.0,27250.0
2,20,7,2,29086.0,27328.0
3,20,7,2,29072.0,28343.0
4,20,7,2,29783.0,31213.0
5,20,7,2,32378.0,36239.0
6,20,7,2,37596.0,41259.0
7,20,7,2,42555.0,43890.0
8,20,7,2,45050.0,44604.0
9,20,7,2,45683.0,45096.0
10,20,7,2,46031.0,43670.0
11,20,7,2,44754.0,42879.0
12,20,7,2,44691.0,43556.0
13,20,7,2,43714.0,44307.0
14,20,7,2,45346.0,44798.0
15,20,7,2,45802.0,42818.0
16,20,7,2,44998.0,43120.0
17,20,7,2,44276.0,42784.0
18,20,7,2,43975.0,41230.0
19,20,7,2,43051.0,42011.0
20,20,7,2,42853.0,39113.0
21,20,7,2,40032.0,32180.0
22,20,7,2,34322.0,32901.0
23,20,7,2,33572.0,30958.0
0,21,7,3,31499.0,29543.0
1,21,7,3,30164.0,29086.0
2,21,7,3,29551.0,29072.0
3,21,7,3,29597.0,29783.0
4,21,7,3,30316.0,32378.0
5,21,7,3,32741.0,37596.0
6,21,7,3,38186.0,42555.0
7,21,7,3,43615.0,45050.0
8,21,7,3,46216.0,45683.0
9,21,7,3,46904.0,46031.0
10,21,7,3,47338.0,44754.0
11,21,7,3,45673.0,44691.0
12,21,7,3,45501.0,43714.0
13,21,7,3,45615.0,45346.0
14,21,7,3,45108.0,45802.0
15,21,7,3,45654.0,44998.0
16,21,7,3,46022.0,44276.0
17,21,7,3,44987.0,43975.0
18,21,7,3,44259.0,43051.0
19,21,7,3,43391.0,42853.0
20,21,7,3,43056.0,40032.0
21,21,7,3,40251.0,34322.0
22,21,7,3,34484.0,33572.0
23,21,7,3,33865.0,31499.0
0,22,7,4,31656.0,30164.0
1,22,7,4,30230.0,29551.0
2,22,7,4,29599.0,29597.0
3,22,7,4,29582.0,30316.0
4,22,7,4,30276.0,32741.0
5,22,7,4,32684.0,38186.0
6,22,7,4,37739.0,43615.0
7,22,7,4,42751.0,46216.0
8,22,7,4,45398.0,46904.0
9,22,7,4,46475.0,47338.0
10,22,7,4,46944.0,45673.0
11,22,7,4,44688.0,45501.0
12,22,7,4,44586.0,45615.0
13,22,7,4,45257.0,45108.0
14,22,7,4,45672.0,45654.0
15,22,7,4,45840.0,46022.0
16,22,7,4,43913.0,44987.0
17,22,7,4,44033.0,44259.0
18,22,7,4,43334.0,43391.0
19,22,7,4,42321.0,43056.0
20,22,7,4,41931.0,40251.0
21,22,7,4,39009.0,34484.0
22,22,7,4,33242.0,33865.0
23,22,7,4,33119.0,31656.0
0,23,7,5,31053.0,30230.0
1,23,7,5,29589.0,29599.0
2,23,7,5,28668.0,29582.0
3,23,7,5,28326.0,30276.0
4,23,7,5,28236.0,32684.0
5,23,7,5,28826.0,37739.0
6,23,7,5,31578.0,42751.0
7,23,7,5,34711.0,45398.0
8,23,7,5,36957.0,46475.0
9,23,7,5,37262.0,46944.0
10,23,7,5,37071.0,44688.0
11,23,7,5,35475.0,44586.0
12,23,7,5,33501.0,45257.0
13,23,7,5,32573.0,45672.0
14,23,7,5,32202.0,45840.0
15,23,7,5,31349.0,43913.0
16,23,7,5,33676.0,44033.0
17,23,7,5,34392.0,43334.0
18,23,7,5,34684.0,42321.0
19,23,7,5,34278.0,41931.0
20,23,7,5,34625.0,39009.0
21,23,7,5,30345.0,33242.0
22,23,7,5,28566.0,33119.0
23,23,7,5,28647.0,31053.0
0,24,7,6,26754.0,29589.0
1,24,7,6,25493.0,28668.0
2,24,7,6,24778.0,28326.0
3,24,7,6,24428.0,28236.0
4,24,7,6,24048.0,28826.0
5,24,7,6,23056.0,31578.0
6,24,7,6,24152.0,34711.0
7,24,7,6,26051.0,36957.0
8,24,7,6,27397.0,37262.0
9,24,7,6,28130.0,37071.0
10,24,7,6,29178.0,35475.0
11,24,7,6,29237.0,33501.0
12,24,7,6,27961.0,32573.0
13,24,7,6,26164.0,32202.0
14,24,7,6,27029.0,31349.0
15,24,7,6,26726.0,33676.0
16,24,7,6,28171.0,34392.0
17,24,7,6,28383.0,34684.0
18,24,7,6,30970.0,34278.0
19,24,7,6,32046.0,34625.0
20,24,7,6,32068.0,30345.0
21,24,7,6,30885.0,28566.0
22,24,7,6,27291.0,28647.0
23,24,7,6,27405.0,26754.0
0,25,7,0,25626.0,25493.0
1,25,7,0,24671.0,24778.0
2,25,7,0,24388.0,24428.0
3,25,7,0,24827.0,24048.0
4,25,7,0,26424.0,23056.0
5,25,7,0,29964.0,24152.0
6,25,7,0,35570.0,26051.0
7,25,7,0,41089.0,27397.0
8,25,7,0,43678.0,28130.0
9,25,7,0,43983.0,29178.0
10,25,7,0,44995.0,29237.0
11,25,7,0,43363.0,27961.0
12,25,7,0,43389.0,26164.0
13,25,7,0,43853.0,27029.0
14,25,7,0,44144.0,26726.0
15,25,7,0,44689.0,28171.0
16,25,7,0,43901.0,28383.0
17,25,7,0,42239.0,30970.0
18,25,7,0,42255.0,32046.0
19,25,7,0,41862.0,32068.0
20,25,7,0,41700.0,30885.0
21,25,7,0,36039.0,27291.0
22,25,7,0,32527.0,27405.0
23,25,7,0,32292.0,25626.0
0,26,7,1,30108.0,24671.0
1,26,7,1,28882.0,24388.0
2,26,7,1,28445.0,24827.0
3,26,7,1,28546.0,26424.0
4,26,7,1,29262.0,29964.0
5,26,7,1,31914.0,35570.0
6,26,7,1,37133.0,41089.0
7,26,7,1,42080.0,43678.0
8,26,7,1,44679.0,43983.0
9,26,7,1,45430.0,44995.0
10,26,7,1,46040.0,43363.0
11,26,7,1,44857.0,43389.0
12,26,7,1,44499.0,43853.0
13,26,7,1,44402.0,44144.0
14,26,7,1,46699.0,44689.0
15,26,7,1,47054.0,43901.0
16,26,7,1,45783.0,42239.0
17,26,7,1,44299.0,42255.0
18,26,7,1,43641.0,41862.0
19,26,7,1,42943.0,41700.0
20,26,7,1,42521.0,36039.0
21,26,7,1,39383.0,32527.0
22,26,7,1,36167.0,32292.0
23,26,7,1,32917.0,30108.0
0,27,7,2,30743.0,28882.0
1,27,7,2,29407.0,28445.0
2,27,7,2,28786.0,28546.0
3,27,7,2,28762.0,29262.0
4,27,7,2,29549.0,31914.0
5,27,7,2,32190.0,37133.0
6,27,7,2,37356.0,42080.0
7,27,7,2,42279.0,44679.0
8,27,7,2,44651.0,45430.0
9,27,7,2,45306.0,46040.0
10,27,7,2,45583.0,44857.0
11,27,7,2,44004.0,44499.0
12,27,7,2,44053.0,44402.0
13,27,7,2,45564.0,46699.0
14,27,7,2,45568.0,47054.0
15,27,7,2,46794.0,45783.0
16,27,7,2,45822.0,44299.0
17,27,7,2,44410.0,43641.0
18,27,7,2,43264.0,42943.0
19,27,7,2,42505.0,42521.0
20,27,7,2,41914.0,39383.0
21,27,7,2,38665.0,36167.0
22,27,7,2,35580.0,32917.0
23,27,7,2,32634.0,30743.0
0,28,7,3,30184.0,29407.0
1,28,7,3,29050.0,28786.0
2,28,7,3,28460.0,28762.0
3,28,7,3,28462.0,29549.0
4,28,7,3,29316.0,32190.0
5,28,7,3,31668.0,37356.0
6,28,7,3,36333.0,42279.0
7,28,7,3,41292.0,44651.0
8,28,7,3,43601.0,45306.0
9,28,7,3,44231.0,45583.0
10,28,7,3,44592.0,44004.0
11,28,7,3,42989.0,44053.0
12,28,7,3,42505.0,45564.0
13,28,7,3,43392.0,45568.0
14,28,7,3,43536.0,46794.0
15,28,7,3,44060.0,45822.0
16,28,7,3,43401.0,44410.0
17,28,7,3,42908.0,43264.0
18,28,7,3,42696.0,42505.0
19,28,7,3,41810.0,41914.0
20,28,7,3,41352.0,38665.0
21,28,7,3,38630.0,35580.0
22,28,7,3,35510.0,32634.0
23,28,7,3,32428.0,30184.0
0,29,7,4,30287.0,29050.0
1,29,7,4,29098.0,28460.0
2,29,7,4,28748.0,28462.0
3,29,7,4,28600.0,29316.0
4,29,7,4,29517.0,31668.0
5,29,7,4,31706.0,36333.0
6,29,7,4,36480.0,41292.0
7,29,7,4,40953.0,43601.0
8,29,7,4,43235.0,44231.0
9,29,7,4,43919.0,44592.0
10,29,7,4,44222.0,42989.0
11,29,7,4,42745.0,42505.0
12,29,7,4,42504.0,43392.0
13,29,7,4,43155.0,43536.0
14,29,7,4,43674.0,44060.0
15,29,7,4,44016.0,43401.0
16,29,7,4,43511.0,42908.0
17,29,7,4,42605.0,42696.0
18,29,7,4,42076.0,41810.0
19,29,7,4,41292.0,41352.0
20,29,7,4,40772.0,38630.0
21,29,7,4,37942.0,35510.0
22,29,7,4,35243.0,32428.0
23,29,7,4,32436.0,30287.0
0,30,7,5,30351.0,29098.0
1,30,7,5,28850.0,28748.0
2,30,7,5,27933.0,28600.0
3,30,7,5,27527.0,29517.0
4,30,7,5,27463.0,31706.0
5,30,7,5,27592.0,36480.0
6,30,7,5,30077.0,40953.0
7,30,7,5,32885.0,43235.0
8,30,7,5,34647.0,43919.0
9,30,7,5,35213.0,44222.0
10,30,7,5,35111.0,42745.0
11,30,7,5,34289.0,42504.0
12,30,7,5,33367.0,43155.0
13,30,7,5,32734.0,43674.0
14,30,7,5,32747.0,44016.0
15,30,7,5,33136.0,43511.0
16,30,7,5,34090.0,42605.0
17,30,7,5,35164.0,42076.0
18,30,7,5,35935.0,41292.0
19,30,7,5,35951.0,40772.0
20,30,7,5,35655.0,37942.0
21,30,7,5,33549.0,35243.0
22,30,7,5,31099.0,32436.0
23,30,7,5,28956.0,30351.0
0,31,7,6,27038.0,28850.0
1,31,7,6,25740.0,27933.0
2,31,7,6,24968.0,27527.0
3,31,7,6,24407.0,27463.0
4,31,7,6,24146.0,27592.0
5,31,7,6,22862.0,30077.0
6,31,7,6,23921.0,32885.0
7,31,7,6,25496.0,34647.0
8,31,7,6,26937.0,35213.0
9,31,7,6,27952.0,35111.0
10,31,7,6,28636.0,34289.0
11,31,7,6,28727.0,33367.0
12,31,7,6,28090.0,32734.0
13,31,7,6,27531.0,32747.0
14,31,7,6,27103.0,33136.0
15,31,7,6,26979.0,34090.0
16,31,7,6,28067.0,35164.0
17,31,7,6,29804.0,35935.0
18,31,7,6,31215.0,35951.0
19,31,7,6,32293.0,35655.0
20,31,7,6,33193.0,33549.0
21,31,7,6,31427.0,31099.0
22,31,7,6,29177.0,28956.0
23,31,7,6,27223.0,27038.0
0,1,8,0,25396.0,25740.0
1,1,8,0,24365.0,24968.0
2,1,8,0,23991.0,24407.0
3,1,8,0,24212.0,24146.0
4,1,8,0,25608.0,22862.0
5,1,8,0,28380.0,23921.0
6,1,8,0,33180.0,25496.0
7,1,8,0,38111.0,26937.0
8,1,8,0,40418.0,27952.0
9,1,8,0,41009.0,28636.0
10,1,8,0,41290.0,28727.0
11,1,8,0,40026.0,28090.0
12,1,8,0,39976.0,27531.0
13,1,8,0,40400.0,27103.0
14,1,8,0,41019.0,26979.0
15,1,8,0,40338.0,28067.0
16,1,8,0,40784.0,29804.0
17,1,8,0,39727.0,31215.0
18,1,8,0,39280.0,32293.0
19,1,8,0,39089.0,33193.0
20,1,8,0,38756.0,31427.0
21,1,8,0,35721.0,29177.0
22,1,8,0,32984.0,27223.0
23,1,8,0,30374.0,25396.0
0,2,8,1,28399.0,24365.0
1,2,8,1,27201.0,23991.0
2,2,8,1,26617.0,24212.0
3,2,8,1,26664.0,25608.0
4,2,8,1,27414.0,28380.0
5,2,8,1,29503.0,33180.0
6,2,8,1,33830.0,38111.0
7,2,8,1,38249.0,40418.0
8,2,8,1,40228.0,41009.0
9,2,8,1,40895.0,41290.0
10,2,8,1,41296.0,40026.0
11,2,8,1,39809.0,39976.0
12,2,8,1,39412.0,40400.0
13,2,8,1,39960.0,41019.0
14,2,8,1,40496.0,40338.0
15,2,8,1,41080.0,40784.0
16,2,8,1,40808.0,39727.0
17,2,8,1,39695.0,39280.0
18,2,8,1,39744.0,39089.0
19,2,8,1,39461.0,38756.0
20,2,8,1,39156.0,35721.0
21,2,8,1,35908.0,32984.0
22,2,8,1,33105.0,30374.0
23,2,8,1,30345.0,28399.0
0,3,8,2,28256.0,27201.0
1,3,8,2,27069.0,26617.0
2,3,8,2,26494.0,26664.0
3,3,8,2,26523.0,27414.0
4,3,8,2,27416.0,29503.0
5,3,8,2,29546.0,33830.0
6,3,8,2,33569.0,38249.0
7,3,8,2,37715.0,40228.0
8,3,8,2,39970.0,40895.0
9,3,8,2,40605.0,41296.0
10,3,8,2,41016.0,39809.0
11,3,8,2,40006.0,39412.0
12,3,8,2,39658.0,39960.0
13,3,8,2,40468.0,40496.0
14,3,8,2,40443.0,41080.0
15,3,8,2,40913.0,40808.0
16,3,8,2,40800.0,39695.0
17,3,8,2,40320.0,39744.0
18,3,8,2,39971.0,39461.0
19,3,8,2,39420.0,39156.0
20,3,8,2,39002.0,35908.0
21,3,8,2,36059.0,33105.0
22,3,8,2,33443.0,30345.0
23,3,8,2,30678.0,28256.0
0,4,8,3,28463.0,27069.0
1,4,8,3,27093.0,26494.0
2,4,8,3,26486.0,26523.0
3,4,8,3,26352.0,27416.0
4,4,8,3,27100.0,29546.0
5,4,8,3,28927.0,33569.0
6,4,8,3,32959.0,37715.0
7,4,8,3,37226.0,39970.0
8,4,8,3,39532.0,40605.0
9,4,8,3,40319.0,41016.0
10,4,8,3,40725.0,40006.0
11,4,8,3,40048.0,39658.0
12,4,8,3,39764.0,40468.0
13,4,8,3,40535.0,40443.0
14,4,8,3,40858.0,40913.0
15,4,8,3,41339.0,40800.0
16,4,8,3,41056.0,40320.0
17,4,8,3,40587.0,39971.0
18,4,8,3,40327.0,39420.0
19,4,8,3,40088.0,39002.0
20,4,8,3,39233.0,36059.0
21,4,8,3,36017.0,33443.0
22,4,8,3,33320.0,30678.0
23,4,8,3,30487.0,28463.0
0,5,8,4,28492.0,27093.0
1,5,8,4,27191.0,26486.0
2,5,8,4,26497.0,26352.0
3,5,8,4,26302.0,27100.0
4,5,8,4,27167.0,28927.0
5,5,8,4,28914.0,32959.0
6,5,8,4,32724.0,37226.0
7,5,8,4,36795.0,39532.0
8,5,8,4,39028.0,40319.0
9,5,8,4,39976.0,40725.0
10,5,8,4,39947.0,40048.0
11,5,8,4,38587.0,39764.0
12,5,8,4,37923.0,40535.0
13,5,8,4,37821.0,40858.0
14,5,8,4,37156.0,41339.0
15,5,8,4,36439.0,41056.0
16,5,8,4,36002.0,40587.0
17,5,8,4,35749.0,40327.0
18,5,8,4,35714.0,40088.0
19,5,8,4,35736.0,39233.0
20,5,8,4,35034.0,36017.0
21,5,8,4,31847.0,33320.0
22,5,8,4,29140.0,30487.0
23,5,8,4,27272.0,28492.0
0,6,8,5,25492.0,27191.0
1,6,8,5,24439.0,26497.0
2,6,8,5,23627.0,26302.0
3,6,8,5,23434.0,27167.0
4,6,8,5,23617.0,28914.0
5,6,8,5,23486.0,32724.0
6,6,8,5,25283.0,36795.0
7,6,8,5,27260.0,39028.0
8,6,8,5,28499.0,39976.0
9,6,8,5,29087.0,39947.0
10,6,8,5,29018.0,38587.0
11,6,8,5,28861.0,37923.0
12,6,8,5,28115.0,37821.0
13,6,8,5,27172.0,37156.0
14,6,8,5,26964.0,36439.0
15,6,8,5,27610.0,36002.0
16,6,8,5,28553.0,35749.0
17,6,8,5,29993.0,35714.0
18,6,8,5,30839.0,35736.0
19,6,8,5,31166.0,35034.0
20,6,8,5,30792.0,31847.0
21,6,8,5,28569.0,29140.0
22,6,8,5,26250.0,27272.0
23,6,8,5,24900.0,25492.0
0,7,8,6,23337.0,24439.0
1,7,8,6,22049.0,23627.0
2,7,8,6,21423.0,23434.0
3,7,8,6,21108.0,23617.0
4,7,8,6,21198.0,23486.0
5,7,8,6,20372.0,25283.0
6,7,8,6,21146.0,27260.0
7,7,8,6,22455.0,28499.0
8,7,8,6,23434.0,29087.0
9,7,8,6,24033.0,29018.0
10,7,8,6,24425.0,28861.0
11,7,8,6,24180.0,28115.0
12,7,8,6,23104.0,27172.0
13,7,8,6,22718.0,26964.0
14,7,8,6,22941.0,27610.0
15,7,8,6,23475.0,28553.0
16,7,8,6,24514.0,29993.0
17,7,8,6,26019.0,30839.0
18,7,8,6,27742.0,31166.0
19,7,8,6,29347.0,30792.0
20,7,8,6,30060.0,28569.0
21,7,8,6,28139.0,26250.0
22,7,8,6,25590.0,24900.0
23,7,8,6,23863.0,23337.0
0,8,8,0,22068.0,22049.0
1,8,8,0,21076.0,21423.0
2,8,8,0,20680.0,21108.0
3,8,8,0,20773.0,21198.0
4,8,8,0,21898.0,20372.0
5,8,8,0,23109.0,21146.0
6,8,8,0,26139.0,22455.0
7,8,8,0,29139.0,23434.0
8,8,8,0,30826.0,24033.0
9,8,8,0,31302.0,24425.0
10,8,8,0,31529.0,24180.0
11,8,8,0,31187.0,23104.0
12,8,8,0,30906.0,22718.0
13,8,8,0,30694.0,22941.0
14,8,8,0,30968.0,23475.0
15,8,8,0,31389.0,24514.0
16,8,8,0,31569.0,26019.0
17,8,8,0,31904.0,27742.0
18,8,8,0,32537.0,29347.0
19,8,8,0,33334.0,30060.0
20,8,8,0,32934.0,28139.0
21,8,8,0,30345.0,25590.0
22,8,8,0,27740.0,23863.0
23,8,8,0,25454.0,22068.0
0,9,8,1,23625.0,21076.0
1,9,8,1,22485.0,20680.0
2,9,8,1,21958.0,20773.0
3,9,8,1,22112.0,21898.0
4,9,8,1,22932.0,23109.0
5,9,8,1,23835.0,26139.0
6,9,8,1,26651.0,29139.0
7,9,8,1,29613.0,30826.0
8,9,8,1,31316.0,31302.0
9,9,8,1,31830.0,31529.0
10,9,8,1,31978.0,31187.0
11,9,8,1,31731.0,30906.0
12,9,8,1,31422.0,30694.0
13,9,8,1,31617.0,30968.0
14,9,8,1,32099.0,31389.0
15,9,8,1,32815.0,31569.0
16,9,8,1,33466.0,31904.0
17,9,8,1,33876.0,32537.0
18,9,8,1,34202.0,33334.0
19,9,8,1,34694.0,32934.0
20,9,8,1,34043.0,30345.0
21,9,8,1,30972.0,27740.0
22,9,8,1,28282.0,25454.0
23,9,8,1,25724.0,23625.0
0,10,8,2,23882.0,22485.0
1,10,8,2,22780.0,21958.0
2,10,8,2,22266.0,22112.0
3,10,8,2,22143.0,22932.0
4,10,8,2,22902.0,23835.0
5,10,8,2,23990.0,26651.0
6,10,8,2,26903.0,29613.0
7,10,8,2,30076.0,31316.0
8,10,8,2,32209.0,31830.0
9,10,8,2,32689.0,31978.0
10,10,8,2,32577.0,31731.0
11,10,8,2,31421.0,31422.0
12,10,8,2,30224.0,31617.0
13,10,8,2,29494.0,32099.0
14,10,8,2,30199.0,32815.0
15,10,8,2,30731.0,33466.0
16,10,8,2,31104.0,33876.0
17,10,8,2,31749.0,34202.0
18,10,8,2,32195.0,34694.0
19,10,8,2,32635.0,34043.0
20,10,8,2,32042.0,30972.0
21,10,8,2,29376.0,28282.0
22,10,8,2,27020.0,25724.0
23,10,8,2,25019.0,23882.0
0,11,8,3,23160.0,22780.0
1,11,8,3,21977.0,22266.0
2,11,8,3,21510.0,22143.0
3,11,8,3,21448.0,22902.0
4,11,8,3,22267.0,23990.0
5,11,8,3,23415.0,26903.0
6,11,8,3,25693.0,30076.0
7,11,8,3,28348.0,32209.0
8,11,8,3,29525.0,32689.0
9,11,8,3,29413.0,32577.0
10,11,8,3,29480.0,31421.0
11,11,8,3,29241.0,30224.0
12,11,8,3,28783.0,29494.0
13,11,8,3,28462.0,30199.0
14,11,8,3,28217.0,30731.0
15,11,8,3,28603.0,31104.0
16,11,8,3,29558.0,31749.0
17,11,8,3,30184.0,32195.0
18,11,8,3,30983.0,32635.0
19,11,8,3,31453.0,32042.0
20,11,8,3,30648.0,29376.0
21,11,8,3,28103.0,27020.0
22,11,8,3,25714.0,25019.0
23,11,8,3,23840.0,23160.0
0,12,8,4,22243.0,21977.0
1,12,8,4,21133.0,21510.0
2,12,8,4,20702.0,21448.0
3,12,8,4,20719.0,22267.0
4,12,8,4,21643.0,23415.0
5,12,8,4,22359.0,25693.0
6,12,8,4,24542.0,28348.0
7,12,8,4,26955.0,29525.0
8,12,8,4,28219.0,29413.0
9,12,8,4,28434.0,29480.0
10,12,8,4,28609.0,29241.0
11,12,8,4,27806.0,28783.0
12,12,8,4,27149.0,28462.0
13,12,8,4,26328.0,28217.0
14,12,8,4,26355.0,28603.0
15,12,8,4,27029.0,29558.0
16,12,8,4,27567.0,30184.0
17,12,8,4,28467.0,30983.0
18,12,8,4,29603.0,31453.0
19,12,8,4,30677.0,30648.0
20,12,8,4,30232.0,28103.0
21,12,8,4,27717.0,25714.0
22,12,8,4,25319.0,23840.0
23,12,8,4,23287.0,22243.0
0,13,8,5,21471.0,21133.0
1,13,8,5,20518.0,20702.0
2,13,8,5,19940.0,20719.0
3,13,8,5,19835.0,21643.0
4,13,8,5,20317.0,22359.0
5,13,8,5,20177.0,24542.0
6,13,8,5,21387.0,26955.0
7,13,8,5,22976.0,28219.0
8,13,8,5,24171.0,28434.0
9,13,8,5,24414.0,28609.0
10,13,8,5,24271.0,27806.0
11,13,8,5,24057.0,27149.0
12,13,8,5,23361.0,26328.0
13,13,8,5,23052.0,26355.0
14,13,8,5,23285.0,27029.0
15,13,8,5,23611.0,27567.0
16,13,8,5,24984.0,28467.0
17,13,8,5,26718.0,29603.0
18,13,8,5,28325.0,30677.0
19,13,8,5,29559.0,30232.0
20,13,8,5,28789.0,27717.0
21,13,8,5,26765.0,25319.0
22,13,8,5,24491.0,23287.0
23,13,8,5,21930.0,21471.0
0,14,8,6,20397.0,20518.0
1,14,8,6,19456.0,19940.0
2,14,8,6,18892.0,19835.0
3,14,8,6,18672.0,20317.0
4,14,8,6,18984.0,20177.0
5,14,8,6,18282.0,21387.0
6,14,8,6,19021.0,22976.0
7,14,8,6,20301.0,24171.0
8,14,8,6,21235.0,24414.0
9,14,8,6,21681.0,24271.0
10,14,8,6,21919.0,24057.0
11,14,8,6,22012.0,23361.0
12,14,8,6,21389.0,23052.0
13,14,8,6,21076.0,23285.0
14,14,8,6,21299.0,23611.0
15,14,8,6,21875.0,24984.0
16,14,8,6,22884.0,26718.0
17,14,8,6,24412.0,28325.0
18,14,8,6,25889.0,29559.0
19,14,8,6,27806.0,28789.0
20,14,8,6,27739.0,26765.0
21,14,8,6,25904.0,24491.0
22,14,8,6,23788.0,21930.0
23,14,8,6,21446.0,20397.0
0,15,8,0,20084.0,19456.0
1,15,8,0,19385.0,18892.0
2,15,8,0,18830.0,18672.0
3,15,8,0,18680.0,18984.0
4,15,8,0,18982.0,18282.0
5,15,8,0,18492.0,19021.0
6,15,8,0,19280.0,20301.0
7,15,8,0,20608.0,21235.0
8,15,8,0,21451.0,21681.0
9,15,8,0,21982.0,21919.0
10,15,8,0,22285.0,22012.0
11,15,8,0,22165.0,21389.0
12,15,8,0,21284.0,21076.0
13,15,8,0,20914.0,21299.0
14,15,8,0,21107.0,21875.0
15,15,8,0,21569.0,22884.0
16,15,8,0,22377.0,24412.0
17,15,8,0,23822.0,25889.0
18,15,8,0,25293.0,27806.0
19,15,8,0,27496.0,27739.0
20,15,8,0,27631.0,25904.0
21,15,8,0,25891.0,23788.0
22,15,8,0,23969.0,21446.0
23,15,8,0,22232.0,20084.0
0,16,8,1,20766.0,19385.0
1,16,8,1,19829.0,18830.0
2,16,8,1,19387.0,18680.0
3,16,8,1,19457.0,18982.0
4,16,8,1,20277.0,18492.0
5,16,8,1,21095.0,19280.0
6,16,8,1,23013.0,20608.0
7,16,8,1,25290.0,21451.0
8,16,8,1,26877.0,21982.0
9,16,8,1,27619.0,22285.0
10,16,8,1,27897.0,22165.0
11,16,8,1,27658.0,21284.0
12,16,8,1,27284.0,20914.0
13,16,8,1,27322.0,21107.0
14,16,8,1,27716.0,21569.0
15,16,8,1,28477.0,22377.0
16,16,8,1,29162.0,23822.0
17,16,8,1,29852.0,25293.0
18,16,8,1,30718.0,27496.0
19,16,8,1,31960.0,27631.0
20,16,8,1,30780.0,25891.0
21,16,8,1,28203.0,23969.0
22,16,8,1,25600.0,22232.0
23,16,8,1,23419.0,20766.0
0,17,8,2,21878.0,19829.0
1,17,8,2,20885.0,19387.0
2,17,8,2,20431.0,19457.0
3,17,8,2,20404.0,20277.0
4,17,8,2,21225.0,21095.0
5,17,8,2,22109.0,23013.0
6,17,8,2,23972.0,25290.0
7,17,8,2,26386.0,26877.0
8,17,8,2,28015.0,27619.0
9,17,8,2,28533.0,27897.0
10,17,8,2,28231.0,27658.0
11,17,8,2,28294.0,27284.0
12,17,8,2,28067.0,27322.0
13,17,8,2,28254.0,27716.0
14,17,8,2,28510.0,28477.0
15,17,8,2,29109.0,29162.0
16,17,8,2,29656.0,29852.0
17,17,8,2,30346.0,30718.0
18,17,8,2,31172.0,31960.0
19,17,8,2,32042.0,30780.0
20,17,8,2,30819.0,28203.0
21,17,8,2,28242.0,25600.0
22,17,8,2,25586.0,23419.0
23,17,8,2,23432.0,21878.0
0,18,8,3,21786.0,20885.0
1,18,8,3,20923.0,20431.0
2,18,8,3,20519.0,20404.0
3,18,8,3,20532.0,21225.0
4,18,8,3,21250.0,22109.0
5,18,8,3,22106.0,23972.0
6,18,8,3,24277.0,26386.0
7,18,8,3,26949.0,28015.0
8,18,8,3,28313.0,28533.0
9,18,8,3,28127.0,28231.0
10,18,8,3,28040.0,28294.0
11,18,8,3,28126.0,28067.0
12,18,8,3,27808.0,28254.0
13,18,8,3,28411.0,28510.0
14,18,8,3,28659.0,29109.0
15,18,8,3,29455.0,29656.0
16,18,8,3,30123.0,30346.0
17,18,8,3,31024.0,31172.0
18,18,8,3,31979.0,32042.0
19,18,8,3,33312.0,30819.0
20,18,8,3,32044.0,28242.0
21,18,8,3,29295.0,25586.0
22,18,8,3,26748.0,23432.0
23,18,8,3,24212.0,21786.0
0,19,8,4,22537.0,20923.0
1,19,8,4,21542.0,20519.0
2,19,8,4,21124.0,20532.0
3,19,8,4,21162.0,21250.0
4,19,8,4,21878.0,22106.0
5,19,8,4,22705.0,24277.0
6,19,8,4,24442.0,26949.0
7,19,8,4,27329.0,28313.0
8,19,8,4,28971.0,28127.0
9,19,8,4,29281.0,28040.0
10,19,8,4,29439.0,28126.0
11,19,8,4,29220.0,27808.0
12,19,8,4,28916.0,28411.0
13,19,8,4,29218.0,28659.0
14,19,8,4,29399.0,29455.0
