hour,day,month,dayofweek,gen_lag_1,gen_lag_24
8,22,6,2,5926.0,7370.0
9,22,6,2,7608.0,8309.0
10,22,6,2,8792.0,8919.0
11,22,6,2,9284.0,9014.0
12,22,6,2,9404.0,8783.0
13,22,6,2,8776.0,7775.0
14,22,6,2,7786.0,6243.0
15,22,6,2,6211.0,4349.0
16,22,6,2,4330.0,2475.0
17,22,6,2,2321.0,798.0
18,22,6,2,741.0,78.0
19,22,6,2,93.0,0.0
20,22,6,2,0.0,0.0
21,22,6,2,0.0,0.0
22,22,6,2,0.0,0.0
23,22,6,2,0.0,0.0
0,23,6,3,0.0,0.0
1,23,6,3,0.0,0.0
2,23,6,3,0.0,0.0
3,23,6,3,0.0,11.0
4,23,6,3,5.0,403.0
5,23,6,3,359.0,1684.0
6,23,6,3,1494.0,3887.0
7,23,6,3,3426.0,5926.0
8,23,6,3,5565.0,7608.0
9,23,6,3,6880.0,8792.0
10,23,6,3,7851.0,9284.0
11,23,6,3,8446.0,9404.0
12,23,6,3,9015.0,8776.0
13,23,6,3,8649.0,7786.0
14,23,6,3,7775.0,6211.0
15,23,6,3,6203.0,4330.0
16,23,6,3,4252.0,2321.0
17,23,6,3,2290.0,741.0
18,23,6,3,724.0,93.0
19,23,6,3,93.0,0.0
20,23,6,3,0.0,0.0
21,23,6,3,0.0,0.0
22,23,6,3,0.0,0.0
23,23,6,3,0.0,0.0
0,24,6,4,0.0,0.0
1,24,6,4,0.0,0.0
2,24,6,4,0.0,0.0
3,24,6,4,0.0,5.0
4,24,6,4,2.0,359.0
5,24,6,4,335.0,1494.0
6,24,6,4,1496.0,3426.0
7,24,6,4,3590.0,5565.0
8,24,6,4,5584.0,6880.0
9,24,6,4,7061.0,7851.0
10,24,6,4,8470.0,8446.0
11,24,6,4,8816.0,9015.0
12,24,6,4,8593.0,8649.0
13,24,6,4,7935.0,7775.0
14,24,6,4,7300.0,6203.0
15,24,6,4,6287.0,4252.0
16,24,6,4,4213.0,2290.0
17,24,6,4,2197.0,724.0
18,24,6,4,806.0,93.0
19,24,6,4,130.0,0.0
20,24,6,4,4.0,0.0
21,24,6,4,6.0,0.0
22,24,6,4,2.0,0.0
23,24,6,4,0.0,0.0
0,25,6,5,0.0,0.0
1,25,6,5,0.0,0.0
2,25,6,5,0.0,0.0
3,25,6,5,0.0,2.0
4,25,6,5,7.0,335.0
5,25,6,5,401.0,1496.0
6,25,6,5,1671.0,3590.0
7,25,6,5,3638.0,5584.0
8,25,6,5,5641.0,7061.0
9,25,6,5,7261.0,8470.0
10,25,6,5,8369.0,8816.0
11,25,6,5,8850.0,8593.0
12,25,6,5,8812.0,7935.0
13,25,6,5,7620.0,7300.0
14,25,6,5,6523.0,6287.0
15,25,6,5,5246.0,4213.0
16,25,6,5,3800.0,2197.0
17,25,6,5,2204.0,806.0
18,25,6,5,888.0,130.0
19,25,6,5,153.0,4.0
20,25,6,5,12.0,6.0
21,25,6,5,13.0,2.0
22,25,6,5,12.0,0.0
23,25,6,5,0.0,0.0
0,26,6,6,0.0,0.0
1,26,6,6,0.0,0.0
2,26,6,6,0.0,0.0
3,26,6,6,0.0,7.0
4,26,6,6,2.0,401.0
5,26,6,6,355.0,1671.0
6,26,6,6,1702.0,3638.0
7,26,6,6,3487.0,5641.0
8,26,6,6,5292.0,7261.0
9,26,6,6,7339.0,8369.0
10,26,6,6,8598.0,8850.0
11,26,6,6,9153.0,8812.0
12,26,6,6,9031.0,7620.0
13,26,6,6,7077.0,6523.0
14,26,6,6,6416.0,5246.0
15,26,6,6,5308.0,3800.0
16,26,6,6,3720.0,2204.0
17,26,6,6,2256.0,888.0
18,26,6,6,826.0,153.0
19,26,6,6,128.0,12.0
20,26,6,6,8.0,13.0
21,26,6,6,12.0,12.0
22,26,6,6,13.0,0.0
23,26,6,6,0.0,0.0
0,27,6,0,0.0,0.0
1,27,6,0,0.0,0.0
2,27,6,0,0.0,0.0
3,27,6,0,0.0,2.0
4,27,6,0,7.0,355.0
5,27,6,0,356.0,1702.0
6,27,6,0,1509.0,3487.0
7,27,6,0,3567.0,5292.0
8,27,6,0,5310.0,7339.0
9,27,6,0,6478.0,8598.0
10,27,6,0,7909.0,9153.0
11,27,6,0,8203.0,9031.0
12,27,6,0,8593.0,7077.0
13,27,6,0,8280.0,6416.0
14,27,6,0,7440.0,5308.0
15,27,6,0,6102.0,3720.0
16,27,6,0,4371.0,2256.0
17,27,6,0,2410.0,826.0
18,27,6,0,836.0,128.0
19,27,6,0,129.0,8.0
20,27,6,0,16.0,12.0
21,27,6,0,18.0,13.0
22,27,6,0,15.0,0.0
23,27,6,0,0.0,0.0
0,28,6,1,0.0,0.0
1,28,6,1,0.0,0.0
2,28,6,1,0.0,0.0
3,28,6,1,0.0,7.0
4,28,6,1,3.0,356.0
5,28,6,1,320.0,1509.0
6,28,6,1,1767.0,3567.0
7,28,6,1,3972.0,5310.0
8,28,6,1,6221.0,6478.0
9,28,6,1,7901.0,7909.0
10,28,6,1,8871.0,8203.0
11,28,6,1,9330.0,8593.0
12,28,6,1,9311.0,8280.0
13,28,6,1,8828.0,7440.0
14,28,6,1,7932.0,6102.0
15,28,6,1,6616.0,4371.0
16,28,6,1,4772.0,2410.0
17,28,6,1,2691.0,836.0
18,28,6,1,1010.0,129.0
19,28,6,1,162.0,16.0
20,28,6,1,10.0,18.0
21,28,6,1,9.0,15.0
22,28,6,1,9.0,0.0
23,28,6,1,8.0,0.0
0,29,6,2,4.0,0.0
1,29,6,2,3.0,0.0
2,29,6,2,7.0,0.0
3,29,6,2,5.0,3.0
4,29,6,2,11.0,320.0
5,29,6,2,317.0,1767.0
6,29,6,2,1730.0,3972.0
7,29,6,2,3949.0,6221.0
8,29,6,2,6064.0,7901.0
9,29,6,2,7667.0,8871.0
10,29,6,2,8900.0,9330.0
11,29,6,2,9472.0,9311.0
12,29,6,2,9421.0,8828.0
13,29,6,2,9098.0,7932.0
14,29,6,2,7837.0,6616.0
15,29,6,2,6151.0,4772.0
16,29,6,2,4565.0,2691.0
17,29,6,2,2446.0,1010.0
18,29,6,2,787.0,162.0
19,29,6,2,99.0,10.0
20,29,6,2,2.0,9.0
21,29,6,2,4.0,9.0
22,29,6,2,6.0,8.0
23,29,6,2,0.0,4.0
0,30,6,3,0.0,3.0
1,30,6,3,0.0,7.0
2,30,6,3,0.0,5.0
3,30,6,3,0.0,11.0
4,30,6,3,3.0,317.0
5,30,6,3,308.0,1730.0
6,30,6,3,1453.0,3949.0
7,30,6,3,3539.0,6064.0
8,30,6,3,5670.0,7667.0
9,30,6,3,7197.0,8900.0
10,30,6,3,8366.0,9472.0
11,30,6,3,8797.0,9421.0
12,30,6,3,8180.0,9098.0
13,30,6,3,8088.0,7837.0
14,30,6,3,7354.0,6151.0
15,30,6,3,6174.0,4565.0
16,30,6,3,4093.0,2446.0
17,30,6,3,2329.0,787.0
18,30,6,3,897.0,99.0
19,30,6,3,147.0,2.0
20,30,6,3,10.0,4.0
21,30,6,3,10.0,6.0
22,30,6,3,10.0,0.0
23,30,6,3,0.0,0.0
0,1,7,4,0.0,0.0
1,1,7,4,0.0,0.0
2,1,7,4,0.0,0.0
3,1,7,4,0.0,3.0
4,1,7,4,2.0,308.0
5,1,7,4,286.0,1453.0
6,1,7,4,1430.0,3539.0
7,1,7,4,3617.0,5670.0
8,1,7,4,5668.0,7197.0
9,1,7,4,7276.0,8366.0
10,1,7,4,8459.0,8797.0
11,1,7,4,9103.0,8180.0
12,1,7,4,9060.0,8088.0
13,1,7,4,8660.0,7354.0
14,1,7,4,7580.0,6174.0
15,1,7,4,5958.0,4093.0
16,1,7,4,4122.0,2329.0
17,1,7,4,2373.0,897.0
18,1,7,4,794.0,147.0
19,1,7,4,115.0,10.0
20,1,7,4,0.0,10.0
21,1,7,4,0.0,10.0
22,1,7,4,0.0,0.0
23,1,7,4,0.0,0.0
0,2,7,5,0.0,0.0
1,2,7,5,0.0,0.0
2,2,7,5,0.0,0.0
3,2,7,5,0.0,2.0
4,2,7,5,2.0,286.0
5,2,7,5,276.0,1430.0
6,2,7,5,1524.0,3617.0
7,2,7,5,3531.0,5668.0
8,2,7,5,5750.0,7276.0
9,2,7,5,7270.0,8459.0
10,2,7,5,8463.0,9103.0
11,2,7,5,8797.0,9060.0
12,2,7,5,8991.0,8660.0
13,2,7,5,8312.0,7580.0
14,2,7,5,6678.0,5958.0
15,2,7,5,5375.0,4122.0
16,2,7,5,3757.0,2373.0
17,2,7,5,2166.0,794.0
18,2,7,5,797.0,115.0
19,2,7,5,119.0,0.0
20,2,7,5,8.0,0.0
21,2,7,5,7.0,0.0
22,2,7,5,6.0,0.0
23,2,7,5,0.0,0.0
0,3,7,6,0.0,0.0
1,3,7,6,0.0,0.0
2,3,7,6,0.0,0.0
3,3,7,6,0.0,2.0
4,3,7,6,2.0,276.0
5,3,7,6,268.0,1524.0
6,3,7,6,1519.0,3531.0
7,3,7,6,3638.0,5750.0
8,3,7,6,5760.0,7270.0
9,3,7,6,7500.0,8463.0
10,3,7,6,8505.0,8797.0
11,3,7,6,8960.0,8991.0
12,3,7,6,8941.0,8312.0
13,3,7,6,8287.0,6678.0
14,3,7,6,7373.0,5375.0
15,3,7,6,6018.0,3757.0
16,3,7,6,4306.0,2166.0
17,3,7,6,2264.0,797.0
18,3,7,6,802.0,119.0
19,3,7,6,130.0,8.0
20,3,7,6,14.0,7.0
21,3,7,6,14.0,6.0
22,3,7,6,13.0,0.0
23,3,7,6,0.0,0.0
0,4,7,0,0.0,0.0
1,4,7,0,0.0,0.0
2,4,7,0,0.0,0.0
3,4,7,0,0.0,2.0
4,4,7,0,2.0,268.0
5,4,7,0,247.0,1519.0
6,4,7,0,1430.0,3638.0
7,4,7,0,3477.0,5760.0
8,4,7,0,5097.0,7500.0
9,4,7,0,6245.0,8505.0
10,4,7,0,7684.0,8960.0
11,4,7,0,8643.0,8941.0
12,4,7,0,8967.0,8287.0
13,4,7,0,8077.0,7373.0
14,4,7,0,7190.0,6018.0
15,4,7,0,5887.0,4306.0
16,4,7,0,4282.0,2264.0
17,4,7,0,2476.0,802.0
18,4,7,0,930.0,130.0
19,4,7,0,136.0,14.0
20,4,7,0,0.0,14.0
21,4,7,0,0.0,13.0
22,4,7,0,0.0,0.0
23,4,7,0,0.0,0.0
0,5,7,1,0.0,0.0
1,5,7,1,0.0,0.0
2,5,7,1,0.0,0.0
3,5,7,1,0.0,2.0
4,5,7,1,2.0,247.0
5,5,7,1,288.0,1430.0
6,5,7,1,1609.0,3477.0
7,5,7,1,3735.0,5097.0
8,5,7,1,5782.0,6245.0
9,5,7,1,7388.0,7684.0
10,5,7,1,8375.0,8643.0
11,5,7,1,8989.0,8967.0
12,5,7,1,9001.0,8077.0
13,5,7,1,8316.0,7190.0
14,5,7,1,7323.0,5887.0
15,5,7,1,5880.0,4282.0
16,5,7,1,4139.0,2476.0
17,5,7,1,2337.0,930.0
18,5,7,1,853.0,136.0
19,5,7,1,129.0,0.0
20,5,7,1,10.0,0.0
21,5,7,1,12.0,0.0
22,5,7,1,12.0,0.0
23,5,7,1,0.0,0.0
0,6,7,2,0.0,0.0
1,6,7,2,0.0,0.0
2,6,7,2,0.0,0.0
3,6,7,2,0.0,2.0
4,6,7,2,3.0,288.0
5,6,7,2,271.0,1609.0
6,6,7,2,1552.0,3735.0
7,6,7,2,3567.0,5782.0
8,6,7,2,5420.0,7388.0
9,6,7,2,7146.0,8375.0
10,6,7,2,8362.0,8989.0
11,6,7,2,8911.0,9001.0
12,6,7,2,8763.0,8316.0
13,6,7,2,7447.0,7323.0
14,6,7,2,6774.0,5880.0
15,6,7,2,5632.0,4139.0
16,6,7,2,4172.0,2337.0
17,6,7,2,2459.0,853.0
18,6,7,2,936.0,129.0
19,6,7,2,149.0,10.0
20,6,7,2,5.0,12.0
21,6,7,2,4.0,12.0
22,6,7,2,4.0,0.0
23,6,7,2,0.0,0.0
0,7,7,3,0.0,0.0
1,7,7,3,0.0,0.0
2,7,7,3,0.0,0.0
3,7,7,3,0.0,3.0
4,7,7,3,0.0,271.0
5,7,7,3,242.0,1552.0
6,7,7,3,1500.0,3567.0
7,7,7,3,3645.0,5420.0
8,7,7,3,5831.0,7146.0
9,7,7,3,7457.0,8362.0
10,7,7,3,8626.0,8911.0
11,7,7,3,9280.0,8763.0
12,7,7,3,9191.0,7447.0
13,7,7,3,8215.0,6774.0
14,7,7,3,7573.0,5632.0
15,7,7,3,6352.0,4172.0
16,7,7,3,4559.0,2459.0
17,7,7,3,2456.0,936.0
18,7,7,3,820.0,149.0
19,7,7,3,116.0,5.0
20,7,7,3,0.0,4.0
21,7,7,3,0.0,4.0
22,7,7,3,0.0,0.0
23,7,7,3,0.0,0.0
0,8,7,4,0.0,0.0
1,8,7,4,0.0,0.0
2,8,7,4,0.0,0.0
3,8,7,4,0.0,0.0
4,8,7,4,2.0,242.0
5,8,7,4,290.0,1500.0
6,8,7,4,1581.0,3645.0
7,8,7,4,3443.0,5831.0
8,8,7,4,5416.0,7457.0
9,8,7,4,6824.0,8626.0
10,8,7,4,7622.0,9280.0
11,8,7,4,8506.0,9191.0
12,8,7,4,8335.0,8215.0
13,8,7,4,8412.0,7573.0
14,8,7,4,7390.0,6352.0
15,8,7,4,6137.0,4559.0
16,8,7,4,4418.0,2456.0
17,8,7,4,2408.0,820.0
18,8,7,4,852.0,116.0
19,8,7,4,123.0,0.0
20,8,7,4,6.0,0.0
21,8,7,4,7.0,0.0
22,8,7,4,8.0,0.0
23,8,7,4,0.0,0.0
0,9,7,5,0.0,0.0
1,9,7,5,0.0,0.0
2,9,7,5,0.0,0.0
3,9,7,5,0.0,2.0
4,9,7,5,2.0,290.0
5,9,7,5,274.0,1581.0
6,9,7,5,1460.0,3443.0
7,9,7,5,3514.0,5416.0
8,9,7,5,5675.0,6824.0
9,9,7,5,7221.0,7622.0
10,9,7,5,8342.0,8506.0
11,9,7,5,8751.0,8335.0
12,9,7,5,8762.0,8412.0
13,9,7,5,8296.0,7390.0
14,9,7,5,7301.0,6137.0
15,9,7,5,6017.0,4418.0
16,9,7,5,4398.0,2408.0
17,9,7,5,2565.0,852.0
18,9,7,5,939.0,123.0
19,9,7,5,134.0,6.0
20,9,7,5,9.0,7.0
21,9,7,5,10.0,8.0
22,9,7,5,8.0,0.0
23,9,7,5,0.0,0.0
0,10,7,6,0.0,0.0
1,10,7,6,0.0,0.0
2,10,7,6,0.0,0.0
3,10,7,6,0.0,2.0
4,10,7,6,1.0,274.0
5,10,7,6,241.0,1460.0
6,10,7,6,1394.0,3514.0
7,10,7,6,3486.0,5675.0
8,10,7,6,5512.0,7221.0
9,10,7,6,7254.0,8342.0
10,10,7,6,8409.0,8751.0
11,10,7,6,8893.0,8762.0
12,10,7,6,9018.0,8296.0
13,10,7,6,8269.0,7301.0
14,10,7,6,7075.0,6017.0
15,10,7,6,5567.0,4398.0
16,10,7,6,3636.0,2565.0
17,10,7,6,1976.0,939.0
18,10,7,6,801.0,134.0
19,10,7,6,120.0,9.0
20,10,7,6,0.0,10.0
21,10,7,6,0.0,8.0
22,10,7,6,0.0,0.0
23,10,7,6,0.0,0.0
0,11,7,0,0.0,0.0
1,11,7,0,0.0,0.0
2,11,7,0,0.0,0.0
3,11,7,0,0.0,1.0
4,11,7,0,1.0,241.0
5,11,7,0,259.0,1394.0
6,11,7,0,1436.0,3486.0
7,11,7,0,3565.0,5512.0
8,11,7,0,5645.0,7254.0
9,11,7,0,7257.0,8409.0
10,11,7,0,8340.0,8893.0
11,11,7,0,8960.0,9018.0
12,11,7,0,9016.0,8269.0
13,11,7,0,8221.0,7075.0
14,11,7,0,7338.0,5567.0
15,11,7,0,6133.0,3636.0
16,11,7,0,4476.0,1976.0
17,11,7,0,2560.0,801.0
18,11,7,0,929.0,120.0
19,11,7,0,129.0,0.0
20,11,7,0,2.0,0.0
21,11,7,0,4.0,0.0
22,11,7,0,5.0,0.0
23,11,7,0,0.0,0.0
0,12,7,1,0.0,0.0
1,12,7,1,0.0,0.0
2,12,7,1,0.0,0.0
3,12,7,1,0.0,1.0
4,12,7,1,1.0,259.0
5,12,7,1,235.0,1436.0
6,12,7,1,1471.0,3565.0
7,12,7,1,3552.0,5645.0
8,12,7,1,5552.0,7257.0
9,12,7,1,6993.0,8340.0
10,12,7,1,7879.0,8960.0
11,12,7,1,8401.0,9016.0
12,12,7,1,8525.0,8221.0
13,12,7,1,8245.0,7338.0
14,12,7,1,7052.0,6133.0
15,12,7,1,5887.0,4476.0
16,12,7,1,4332.0,2560.0
17,12,7,1,2492.0,929.0
18,12,7,1,906.0,129.0
19,12,7,1,120.0,2.0
20,12,7,1,3.0,4.0
21,12,7,1,4.0,5.0
22,12,7,1,4.0,0.0
23,12,7,1,0.0,0.0
0,13,7,2,0.0,0.0
1,13,7,2,0.0,0.0
2,13,7,2,0.0,0.0
3,13,7,2,0.0,1.0
4,13,7,2,0.0,235.0
5,13,7,2,205.0,1471.0
6,13,7,2,1333.0,3552.0
7,13,7,2,3454.0,5552.0
8,13,7,2,5381.0,6993.0
9,13,7,2,6917.0,7879.0
10,13,7,2,8173.0,8401.0
11,13,7,2,8188.0,8525.0
12,13,7,2,7992.0,8245.0
13,13,7,2,7984.0,7052.0
14,13,7,2,7133.0,5887.0
15,13,7,2,5936.0,4332.0
16,13,7,2,4316.0,2492.0
17,13,7,2,2354.0,906.0
18,13,7,2,838.0,120.0
19,13,7,2,113.0,3.0
20,13,7,2,4.0,4.0
21,13,7,2,3.0,4.0
22,13,7,2,3.0,0.0
23,13,7,2,0.0,0.0
0,14,7,3,0.0,0.0
1,14,7,3,0.0,0.0
2,14,7,3,0.0,0.0
3,14,7,3,0.0,0.0
4,14,7,3,1.0,205.0
5,14,7,3,200.0,1333.0
6,14,7,3,1396.0,3454.0
7,14,7,3,3556.0,5381.0
8,14,7,3,5742.0,6917.0
9,14,7,3,7635.0,8173.0
10,14,7,3,8493.0,8188.0
11,14,7,3,9151.0,7992.0
12,14,7,3,8805.0,7984.0
13,14,7,3,8705.0,7133.0
14,14,7,3,7789.0,5936.0
15,14,7,3,6383.0,4316.0
16,14,7,3,4519.0,2354.0
17,14,7,3,2523.0,838.0
18,14,7,3,907.0,113.0
19,14,7,3,130.0,4.0
20,14,7,3,18.0,3.0
21,14,7,3,19.0,3.0
22,14,7,3,17.0,0.0
23,14,7,3,0.0,0.0
0,15,7,4,0.0,0.0
1,15,7,4,0.0,0.0
2,15,7,4,0.0,0.0
3,15,7,4,0.0,1.0
4,15,7,4,1.0,200.0
5,15,7,4,155.0,1396.0
6,15,7,4,1046.0,3556.0
7,15,7,4,2681.0,5742.0
8,15,7,4,3861.0,7635.0
9,15,7,4,4983.0,8493.0
10,15,7,4,5849.0,9151.0
11,15,7,4,6832.0,8805.0
12,15,7,4,7116.0,8705.0
13,15,7,4,7060.0,7789.0
14,15,7,4,6617.0,6383.0
15,15,7,4,5603.0,4519.0
16,15,7,4,4087.0,2523.0
17,15,7,4,2366.0,907.0
18,15,7,4,874.0,130.0
19,15,7,4,126.0,18.0
20,15,7,4,19.0,19.0
21,15,7,4,19.0,17.0
22,15,7,4,19.0,0.0
23,15,7,4,0.0,0.0
0,16,7,5,0.0,0.0
1,16,7,5,0.0,0.0
2,16,7,5,0.0,0.0
3,16,7,5,0.0,1.0
4,16,7,5,0.0,155.0
5,16,7,5,150.0,1046.0
6,16,7,5,1079.0,2681.0
7,16,7,5,2871.0,3861.0
8,16,7,5,4858.0,4983.0
9,16,7,5,6440.0,5849.0
10,16,7,5,7664.0,6832.0
11,16,7,5,8144.0,7116.0
12,16,7,5,8628.0,7060.0
13,16,7,5,8270.0,6617.0
14,16,7,5,7359.0,5603.0
15,16,7,5,5837.0,4087.0
16,16,7,5,4279.0,2366.0
17,16,7,5,2458.0,874.0
18,16,7,5,792.0,126.0
19,16,7,5,99.0,19.0
20,16,7,5,5.0,19.0
21,16,7,5,3.0,19.0
22,16,7,5,2.0,0.0
23,16,7,5,0.0,0.0
0,17,7,6,0.0,0.0
1,17,7,6,0.0,0.0
2,17,7,6,0.0,0.0
3,17,7,6,0.0,0.0
4,17,7,6,0.0,150.0
5,17,7,6,181.0,1079.0
6,17,7,6,1470.0,2871.0
7,17,7,6,3907.0,4858.0
8,17,7,6,6182.0,6440.0
9,17,7,6,7541.0,7664.0
10,17,7,6,8575.0,8144.0
11,17,7,6,8948.0,8628.0
12,17,7,6,8998.0,8270.0
13,17,7,6,8464.0,7359.0
14,17,7,6,7869.0,5837.0
15,17,7,6,6657.0,4279.0
16,17,7,6,4855.0,2458.0
17,17,7,6,2699.0,792.0
18,17,7,6,941.0,99.0
19,17,7,6,117.0,5.0
20,17,7,6,6.0,3.0
21,17,7,6,5.0,2.0
22,17,7,6,4.0,0.0
23,17,7,6,0.0,0.0
0,18,7,0,0.0,0.0
1,18,7,0,0.0,0.0
2,18,7,0,0.0,0.0
3,18,7,0,0.0,0.0
4,18,7,0,0.0,181.0
5,18,7,0,170.0,1470.0
6,18,7,0,1456.0,3907.0
7,18,7,0,3836.0,6182.0
8,18,7,0,6027.0,7541.0
9,18,7,0,7744.0,8575.0
10,18,7,0,8936.0,8948.0
11,18,7,0,9541.0,8998.0
12,18,7,0,9605.0,8464.0
13,18,7,0,8901.0,7869.0
14,18,7,0,8135.0,6657.0
15,18,7,0,6797.0,4855.0
16,18,7,0,4866.0,2699.0
17,18,7,0,2717.0,941.0
18,18,7,0,933.0,117.0
19,18,7,0,101.0,6.0
20,18,7,0,0.0,5.0
21,18,7,0,0.0,4.0
22,18,7,0,0.0,0.0
23,18,7,0,0.0,0.0
0,19,7,1,0.0,0.0
1,19,7,1,0.0,0.0
2,19,7,1,0.0,0.0
3,19,7,1,0.0,0.0
4,19,7,1,0.0,170.0
5,19,7,1,167.0,1456.0
6,19,7,1,1438.0,3836.0
7,19,7,1,3762.0,6027.0
8,19,7,1,5974.0,7744.0
9,19,7,1,7692.0,8936.0
10,19,7,1,8819.0,9541.0
11,19,7,1,9421.0,9605.0
12,19,7,1,9462.0,8901.0
13,19,7,1,8858.0,8135.0
14,19,7,1,8045.0,6797.0
15,19,7,1,6635.0,4866.0
16,19,7,1,4769.0,2717.0
17,19,7,1,2624.0,933.0
18,19,7,1,859.0,101.0
19,19,7,1,101.0,0.0
20,19,7,1,1.0,0.0
21,19,7,1,1.0,0.0
22,19,7,1,0.0,0.0
23,19,7,1,0.0,0.0
0,20,7,2,0.0,0.0
1,20,7,2,0.0,0.0
2,20,7,2,0.0,0.0
3,20,7,2,0.0,0.0
4,20,7,2,0.0,167.0
5,20,7,2,146.0,1438.0
6,20,7,2,1392.0,3762.0
7,20,7,2,3712.0,5974.0
8,20,7,2,5944.0,7692.0
9,20,7,2,7642.0,8819.0
10,20,7,2,8750.0,9421.0
11,20,7,2,9409.0,9462.0
12,20,7,2,9486.0,8858.0
13,20,7,2,8972.0,8045.0
14,20,7,2,8212.0,6635.0
15,20,7,2,6745.0,4769.0
16,20,7,2,4806.0,2624.0
17,20,7,2,2635.0,859.0
18,20,7,2,858.0,101.0
19,20,7,2,102.0,1.0
20,20,7,2,6.0,1.0
21,20,7,2,5.0,0.0
22,20,7,2,4.0,0.0
23,20,7,2,0.0,0.0
0,21,7,3,0.0,0.0
1,21,7,3,0.0,0.0
2,21,7,3,0.0,0.0
3,21,7,3,0.0,0.0
4,21,7,3,0.0,146.0
5,21,7,3,187.0,1392.0
6,21,7,3,1449.0,3712.0
7,21,7,3,3555.0,5944.0
8,21,7,3,5544.0,7642.0
9,21,7,3,7135.0,8750.0
10,21,7,3,8230.0,9409.0
11,21,7,3,8624.0,9486.0
12,21,7,3,8696.0,8972.0
13,21,7,3,7938.0,8212.0
14,21,7,3,7298.0,6745.0
15,21,7,3,6283.0,4806.0
16,21,7,3,4568.0,2635.0
17,21,7,3,2516.0,858.0
18,21,7,3,835.0,102.0
19,21,7,3,83.0,6.0
20,21,7,3,8.0,5.0
21,21,7,3,5.0,4.0
22,21,7,3,5.0,0.0
23,21,7,3,0.0,0.0
0,22,7,4,0.0,0.0
1,22,7,4,0.0,0.0
2,22,7,4,0.0,0.0
3,22,7,4,0.0,0.0
4,22,7,4,0.0,187.0
5,22,7,4,197.0,1449.0
6,22,7,4,1378.0,3555.0
7,22,7,4,3461.0,5544.0
8,22,7,4,5312.0,7135.0
9,22,7,4,7058.0,8230.0
10,22,7,4,8144.0,8624.0
11,22,7,4,8234.0,8696.0
12,22,7,4,8645.0,7938.0
13,22,7,4,8132.0,7298.0
14,22,7,4,7362.0,6283.0
15,22,7,4,6095.0,4568.0
16,22,7,4,4363.0,2516.0
17,22,7,4,2342.0,835.0
18,22,7,4,743.0,83.0
19,22,7,4,66.0,8.0
20,22,7,4,4.0,5.0
21,22,7,4,3.0,5.0
22,22,7,4,2.0,0.0
23,22,7,4,0.0,0.0
0,23,7,5,0.0,0.0
1,23,7,5,0.0,0.0
2,23,7,5,0.0,0.0
3,23,7,5,0.0,0.0
4,23,7,5,0.0,197.0
5,23,7,5,173.0,1378.0
6,23,7,5,1099.0,3461.0
7,23,7,5,2618.0,5312.0
8,23,7,5,4173.0,7058.0
9,23,7,5,4791.0,8144.0
10,23,7,5,5892.0,8234.0
11,23,7,5,6133.0,8645.0
12,23,7,5,5956.0,8132.0
13,23,7,5,6066.0,7362.0
14,23,7,5,5845.0,6095.0
15,23,7,5,5048.0,4363.0
16,23,7,5,3700.0,2342.0
17,23,7,5,2107.0,743.0
18,23,7,5,688.0,66.0
19,23,7,5,61.0,4.0
20,23,7,5,0.0,3.0
21,23,7,5,0.0,2.0
22,23,7,5,0.0,0.0
23,23,7,5,0.0,0.0
0,24,7,6,0.0,0.0
1,24,7,6,0.0,0.0
2,24,7,6,0.0,0.0
3,24,7,6,0.0,0.0
4,24,7,6,0.0,173.0
5,24,7,6,111.0,1099.0
6,24,7,6,905.0,2618.0
7,24,7,6,2458.0,4173.0
8,24,7,6,3824.0,4791.0
9,24,7,6,4983.0,5892.0
10,24,7,6,6414.0,6133.0
11,24,7,6,7173.0,5956.0
12,24,7,6,7052.0,6066.0
13,24,7,6,6589.0,5845.0
14,24,7,6,6074.0,5048.0
15,24,7,6,4748.0,3700.0
16,24,7,6,3126.0,2107.0
17,24,7,6,1770.0,688.0
18,24,7,6,613.0,61.0
19,24,7,6,64.0,0.0
20,24,7,6,4.0,0.0
21,24,7,6,3.0,0.0
22,24,7,6,2.0,0.0
23,24,7,6,0.0,0.0
0,25,7,0,0.0,0.0
1,25,7,0,0.0,0.0
2,25,7,0,0.0,0.0
3,25,7,0,0.0,0.0
4,25,7,0,0.0,111.0
5,25,7,0,137.0,905.0
6,25,7,0,1088.0,2458.0
7,25,7,0,3096.0,3824.0
8,25,7,0,5067.0,4983.0
9,25,7,0,6177.0,6414.0
10,25,7,0,7672.0,7173.0
11,25,7,0,8313.0,7052.0
12,25,7,0,8100.0,6589.0
13,25,7,0,7082.0,6074.0
14,25,7,0,6165.0,4748.0
15,25,7,0,5103.0,3126.0
16,25,7,0,3621.0,1770.0
17,25,7,0,1967.0,613.0
18,25,7,0,675.0,64.0
19,25,7,0,62.0,4.0
20,25,7,0,6.0,3.0
21,25,7,0,3.0,2.0
22,25,7,0,3.0,0.0
23,25,7,0,0.0,0.0
0,26,7,1,0.0,0.0
1,26,7,1,0.0,0.0
2,26,7,1,0.0,0.0
3,26,7,1,0.0,0.0
4,26,7,1,0.0,137.0
5,26,7,1,137.0,1088.0
6,26,7,1,1141.0,3096.0
7,26,7,1,2902.0,5067.0
8,26,7,1,4868.0,6177.0
9,26,7,1,6354.0,7672.0
10,26,7,1,7701.0,8313.0
11,26,7,1,8308.0,8100.0
12,26,7,1,8276.0,7082.0
